ds,yhat,yhat_lower,yhat_upper,model,region
2024-11-06 06:00:00,88.76503106500185,-14.352288720458729,191.0412198927844,Prophet,Annapolis Valley
2024-11-06 07:00:00,117.38598638013772,-2.689849695422004,241.6739040791951,Prophet,Annapolis Valley
2024-11-06 08:00:00,108.4595759867954,0.3656677825481979,230.49419344639392,Prophet,Annapolis Valley
2024-11-06 09:00:00,94.89410467555896,-3.489045043792391,208.98549939093152,Prophet,Annapolis Valley
2024-11-06 10:00:00,84.12842881704731,-8.650915826858386,194.6189414530089,Prophet,Annapolis Valley
2024-11-06 11:00:00,85.51631063928227,-13.13463459851027,186.3482776410502,Prophet,Annapolis Valley
2024-11-06 12:00:00,93.53753226180264,-5.045834500812774,197.77801780462167,Prophet,Annapolis Valley
2024-11-06 13:00:00,94.8780338006438,-11.619471280520091,200.97293984618463,Prophet,Annapolis Valley
2024-11-06 14:00:00,93.89642717174428,-9.37694891455344,203.642992365632,Prophet,Annapolis Valley
2024-11-06 15:00:00,91.95598080979636,-4.050124973080923,193.09804240146477,Prophet,Annapolis Valley
2024-11-06 16:00:00,89.98075662012366,-4.508004713867024,193.06735036763476,Prophet,Annapolis Valley
2024-11-06 17:00:00,97.96962811631712,-11.841443493650525,207.66404393383007,Prophet,Annapolis Valley
2024-11-06 18:00:00,111.89066692440618,-7.628608239482578,235.2472719127693,Prophet,Annapolis Valley
2024-11-06 19:00:00,123.8773588230087,2.74767268492426,245.01376338050517,Prophet,Annapolis Valley
2024-11-06 20:00:00,106.74364008130632,-9.010559792234265,222.6922027073334,Prophet,Annapolis Valley
2024-11-06 21:00:00,84.28092128773332,-10.842569254624488,186.1584281707932,Prophet,Annapolis Valley
2024-11-06 22:00:00,73.04295266166406,-22.20245952340796,164.8453780492634,Prophet,Annapolis Valley
2024-11-06 23:00:00,57.21119527680759,-19.926954606686586,138.14364304150894,Prophet,Annapolis Valley
2024-11-07 00:00:00,43.273167996743965,-21.99182331013509,117.26904500152833,Prophet,Annapolis Valley
2024-11-07 01:00:00,41.55783553909803,-27.528477747962143,117.39300247751464,Prophet,Annapolis Valley
2024-11-07 02:00:00,34.409251778840364,-31.038195066057938,104.58448864898992,Prophet,Annapolis Valley
2024-11-07 03:00:00,42.72301171432264,-27.110634793295347,117.3874459742634,Prophet,Annapolis Valley
2024-11-07 04:00:00,34.852472463158705,-31.15219073762717,110.43801810503368,Prophet,Annapolis Valley
2024-11-07 05:00:00,66.17683736956512,-16.410451668616627,157.21687814155834,Prophet,Annapolis Valley
2024-11-07 06:00:00,81.79955770196258,-17.441244825922436,182.2832510363872,Prophet,Annapolis Valley
2024-11-07 07:00:00,99.44950884487352,-5.079041021342711,217.29320436907037,Prophet,Annapolis Valley
2024-11-07 08:00:00,101.6808847787433,-6.032241524560519,208.27904523066724,Prophet,Annapolis Valley
2024-11-07 09:00:00,105.62411183695907,-5.015950581177176,228.23689915107025,Prophet,Annapolis Valley
2024-11-07 10:00:00,97.64992763746962,-4.984914778178369,209.45855442354912,Prophet,Annapolis Valley
2024-11-07 11:00:00,85.54175694752178,-18.795359431736863,188.64854622716024,Prophet,Annapolis Valley
2024-11-07 12:00:00,98.40618024975112,-6.740613675400193,207.2989219495482,Prophet,Annapolis Valley
2024-11-07 13:00:00,90.31079960285471,-11.854916231169188,192.99771691395387,Prophet,Annapolis Valley
2024-11-07 14:00:00,94.12819649658152,-5.198666961327235,204.6453926805003,Prophet,Annapolis Valley
2024-11-07 15:00:00,88.63852240385684,-10.512235414925575,191.3066301200704,Prophet,Annapolis Valley
2024-11-07 16:00:00,91.70739536679672,-14.99272976211618,194.53686327044463,Prophet,Annapolis Valley
2024-11-07 17:00:00,99.46931813112244,-7.737809515144729,217.285831742286,Prophet,Annapolis Valley
2024-11-07 18:00:00,115.95467617359108,-4.532196718410489,241.5004577107694,Prophet,Annapolis Valley
2024-11-07 19:00:00,112.03734221279436,-1.6313018519852878,236.94018068570395,Prophet,Annapolis Valley
2024-11-07 20:00:00,108.00840110515794,-4.095714276877948,223.26423550395864,Prophet,Annapolis Valley
2024-11-07 21:00:00,102.53767641435395,-6.325502451033352,217.8040898816025,Prophet,Annapolis Valley
2024-11-07 22:00:00,75.33916339451083,-9.738989695993215,174.01362032880502,Prophet,Annapolis Valley
2024-11-07 23:00:00,51.77812496989908,-23.237142473860988,124.73611567431874,Prophet,Annapolis Valley
2024-11-08 00:00:00,43.285809216524456,-28.79825667978829,115.98561655029464,Prophet,Annapolis Valley
2024-11-08 01:00:00,36.6076412387536,-33.729933643991245,104.81382816256048,Prophet,Annapolis Valley
2024-11-08 02:00:00,30.057662954972063,-36.86929789242775,104.58709640744382,Prophet,Annapolis Valley
2024-11-08 03:00:00,24.524072088629364,-41.13955444303543,89.47576945799887,Prophet,Annapolis Valley
2024-11-08 04:00:00,49.86298948426568,-21.56307253106381,130.02624694975125,Prophet,Annapolis Valley
2024-11-08 05:00:00,70.06692832956317,-20.58669360248124,157.17551669451058,Prophet,Annapolis Valley
2024-11-08 06:00:00,81.135806820682,-15.079674270164446,184.466578644807,Prophet,Annapolis Valley
2024-11-08 07:00:00,97.64618304231776,-1.987449641815472,211.1257000872976,Prophet,Annapolis Valley
2024-11-08 08:00:00,104.6873848901028,-9.237038151621702,221.89105771633348,Prophet,Annapolis Valley
2024-11-08 09:00:00,94.57176522817066,-5.091768126742696,201.5480433411573,Prophet,Annapolis Valley
2024-11-08 10:00:00,102.78503578490776,-10.151009876590331,216.50871374380336,Prophet,Annapolis Valley
2024-11-08 11:00:00,83.66804007524738,-15.412539553607653,187.08801978430128,Prophet,Annapolis Valley
2024-11-08 12:00:00,91.74493713775212,-9.196026326529594,202.8996885797795,Prophet,Annapolis Valley
2024-11-08 13:00:00,94.69272734323263,-9.771232477066338,209.2989927366492,Prophet,Annapolis Valley
2024-11-08 14:00:00,90.60786511462292,-10.67384065119052,197.76748252422152,Prophet,Annapolis Valley
2024-11-08 15:00:00,89.04414051458237,-17.09739403151551,203.37686387982595,Prophet,Annapolis Valley
2024-11-08 16:00:00,93.06398249151188,-6.531333112406364,206.8821189537865,Prophet,Annapolis Valley
2024-11-08 17:00:00,94.6828002525661,-7.533777636064654,203.16650285586732,Prophet,Annapolis Valley
2024-11-08 18:00:00,114.87554480182688,-7.268078336229141,242.42472189941805,Prophet,Annapolis Valley
2024-11-08 19:00:00,115.5231873156008,1.1870996873294404,246.62800656846417,Prophet,Annapolis Valley
2024-11-08 20:00:00,109.37677589022354,-2.0381885631345127,239.53920820536183,Prophet,Annapolis Valley
2024-11-08 21:00:00,90.30929488131645,-11.474072898314022,203.00899517788892,Prophet,Annapolis Valley
2024-11-08 22:00:00,66.99757613466147,-21.71578687427755,159.54984444881384,Prophet,Annapolis Valley
2024-11-08 23:00:00,52.7803328837856,-27.237659782394942,137.946545605748,Prophet,Annapolis Valley
2024-11-09 00:00:00,42.85852240796566,-30.88114732912399,110.5558820775999,Prophet,Annapolis Valley
2024-11-09 01:00:00,31.8809715232136,-28.723468717509263,102.76746868515691,Prophet,Annapolis Valley
2024-11-09 02:00:00,18.209482067640472,-42.827125158188174,84.57146206253329,Prophet,Annapolis Valley
2024-11-09 03:00:00,17.87752767416086,-48.51276378179858,77.28919509029244,Prophet,Annapolis Valley
2024-11-09 04:00:00,32.44902399569432,-30.468522633187284,98.22550048876606,Prophet,Annapolis Valley
2024-11-09 05:00:00,57.31352770220776,-19.05969972182985,142.2811850613404,Prophet,Annapolis Valley
2024-11-09 06:00:00,74.63623552818035,-19.51943828862552,169.3027650774371,Prophet,Annapolis Valley
2024-11-09 07:00:00,85.80202019245829,-10.23151389997383,185.3245177366702,Prophet,Annapolis Valley
2024-11-09 08:00:00,96.13040073889437,-12.570544513477778,199.87092704959187,Prophet,Annapolis Valley
2024-11-09 09:00:00,79.0137687778674,-18.680087541070865,177.323105721663,Prophet,Annapolis Valley
2024-11-09 10:00:00,74.91141127596916,-14.256819377763708,165.54725646082343,Prophet,Annapolis Valley
2024-11-09 11:00:00,69.1575847237652,-17.268015772108008,160.24476444662793,Prophet,Annapolis Valley
2024-11-09 12:00:00,77.39221094595102,-20.231765045173088,175.5869955215257,Prophet,Annapolis Valley
2024-11-09 13:00:00,74.08154809844667,-20.04613315780285,168.93656625438925,Prophet,Annapolis Valley
2024-11-09 14:00:00,70.94162305376689,-18.07194030937864,169.04118366035112,Prophet,Annapolis Valley
2024-11-09 15:00:00,82.35114404712903,-14.784476963520714,184.20046575720053,Prophet,Annapolis Valley
2024-11-09 16:00:00,73.19199695407112,-20.876049003490287,168.33334866247162,Prophet,Annapolis Valley
2024-11-09 17:00:00,86.45784543232887,-14.523706957477996,191.34538831958864,Prophet,Annapolis Valley
2024-11-09 18:00:00,100.85065750587928,-10.06769727537372,225.4668794721321,Prophet,Annapolis Valley
2024-11-09 19:00:00,95.36005017847614,-11.938233067006951,198.78289239759192,Prophet,Annapolis Valley
2024-11-09 20:00:00,85.94848573097713,-14.16956082408389,191.71130235911443,Prophet,Annapolis Valley
2024-11-09 21:00:00,67.21705666705424,-14.24802948022168,157.08157643400946,Prophet,Annapolis Valley
2024-11-09 22:00:00,46.48373404084551,-21.98644107747788,127.72478915816978,Prophet,Annapolis Valley
2024-11-09 23:00:00,33.29348659713142,-33.597761429606265,103.53727526419677,Prophet,Annapolis Valley
2024-11-10 00:00:00,23.595547266744173,-40.38360321350358,89.90041665818282,Prophet,Annapolis Valley
2024-11-10 01:00:00,14.05354302656302,-43.15172081199697,75.57262674679325,Prophet,Annapolis Valley
2024-11-10 02:00:00,7.782846540264792,-48.03645363526082,68.00395715418414,Prophet,Annapolis Valley
2024-11-10 03:00:00,14.29871447780257,-44.69093928253371,73.63261002830647,Prophet,Annapolis Valley
2024-11-10 04:00:00,15.046474575715052,-43.55877866244949,77.6801814734262,Prophet,Annapolis Valley
2024-11-10 05:00:00,48.125168415059015,-29.80100565133384,129.82356772531864,Prophet,Annapolis Valley
2024-11-10 06:00:00,83.89982638022698,-15.594661142277497,181.380335870123,Prophet,Annapolis Valley
2024-11-10 07:00:00,82.96366156494551,-15.128187786028654,186.97369646755317,Prophet,Annapolis Valley
2024-11-10 08:00:00,89.01097206615962,-14.35311282057991,195.156005138006,Prophet,Annapolis Valley
2024-11-10 09:00:00,74.18565448155786,-18.96059738379785,170.21844227019832,Prophet,Annapolis Valley
2024-11-10 10:00:00,68.873653351768,-22.49526566333705,164.47285968909097,Prophet,Annapolis Valley
2024-11-10 11:00:00,68.75334587665353,-16.110960848410055,156.4343601188747,Prophet,Annapolis Valley
2024-11-10 12:00:00,84.11885554793398,-16.835620877943505,187.09796036823337,Prophet,Annapolis Valley
2024-11-10 13:00:00,78.12463728039188,-18.622423440446187,175.49342615842193,Prophet,Annapolis Valley
2024-11-10 14:00:00,82.01463300669849,-14.028910068356682,182.38944981482285,Prophet,Annapolis Valley
2024-11-10 15:00:00,70.06580945685732,-20.311069740013338,161.45546073387985,Prophet,Annapolis Valley
2024-11-10 16:00:00,77.34249975253705,-11.649981531036556,172.2895466673804,Prophet,Annapolis Valley
2024-11-10 17:00:00,88.96639725313716,-12.682196855193144,196.31203907409468,Prophet,Annapolis Valley
2024-11-10 18:00:00,108.25947445293316,-8.273844336296069,231.45970618485708,Prophet,Annapolis Valley
2024-11-10 19:00:00,112.44537710212802,-5.649369883557728,239.2966208106118,Prophet,Annapolis Valley
2024-11-10 20:00:00,97.1032295245568,-16.33491843655804,211.2223755868912,Prophet,Annapolis Valley
2024-11-10 21:00:00,72.77445679108101,-22.40703716026799,171.2889428177126,Prophet,Annapolis Valley
2024-11-10 22:00:00,73.71655895744976,-16.086544661876722,174.91434808188325,Prophet,Annapolis Valley
2024-11-10 23:00:00,49.34746161914447,-28.79564666538372,125.21157562070604,Prophet,Annapolis Valley
2024-11-11 00:00:00,29.23254606418669,-38.25480108307399,97.27733498402402,Prophet,Annapolis Valley
2024-11-11 01:00:00,21.039928557024076,-40.05719585646804,84.60164841432847,Prophet,Annapolis Valley
2024-11-11 02:00:00,18.64830557593735,-45.08935964687152,82.22492516777424,Prophet,Annapolis Valley
2024-11-11 03:00:00,8.711817657912194,-52.77501948419364,62.95870576352521,Prophet,Annapolis Valley
2024-11-11 04:00:00,19.598081870364727,-40.87760108538452,88.56466279321421,Prophet,Annapolis Valley
2024-11-11 05:00:00,45.93970963659794,-26.410728206816135,121.09280496284052,Prophet,Annapolis Valley
2024-11-11 06:00:00,63.356389280508566,-25.20271431787465,151.49416969294427,Prophet,Annapolis Valley
2024-11-11 07:00:00,84.35889316529806,-9.84687429085256,191.61150880524173,Prophet,Annapolis Valley
2024-11-11 08:00:00,82.94447574450227,-16.114593448578756,193.40748315617577,Prophet,Annapolis Valley
2024-11-11 09:00:00,73.3334266381258,-16.977329549153122,165.62096428320945,Prophet,Annapolis Valley
2024-11-11 10:00:00,64.69130623068116,-21.04942487836944,154.50632726236358,Prophet,Annapolis Valley
2024-11-11 11:00:00,67.40739820638811,-21.11258164791977,163.51696945786696,Prophet,Annapolis Valley
2024-11-11 12:00:00,77.70030630611883,-18.763738083068347,176.82730851572543,Prophet,Annapolis Valley
2024-11-11 13:00:00,83.78879725621066,-16.70241023821513,185.11519339906775,Prophet,Annapolis Valley
2024-11-11 14:00:00,79.55696221220622,-15.074924198192443,179.75481873343176,Prophet,Annapolis Valley
2024-11-11 15:00:00,71.82818568472862,-13.23733958542308,165.65885517864402,Prophet,Annapolis Valley
2024-11-11 16:00:00,76.25921470719439,-10.13322421587589,176.85216352222605,Prophet,Annapolis Valley
2024-11-11 17:00:00,83.6444219947217,-13.844853321307136,187.20717718545663,Prophet,Annapolis Valley
2024-11-11 18:00:00,101.04603410533934,-13.150082662318558,220.40430652479435,Prophet,Annapolis Valley
2024-11-11 19:00:00,101.86292352049296,-12.620497541959136,215.02087702694195,Prophet,Annapolis Valley
2024-11-11 20:00:00,89.05612893796737,-9.484405069361848,197.7309413201963,Prophet,Annapolis Valley
2024-11-11 21:00:00,71.20979610211891,-17.687850345304028,161.79613703407767,Prophet,Annapolis Valley
2024-11-11 22:00:00,56.93489280185386,-19.77387801514221,140.4515790894349,Prophet,Annapolis Valley
2024-11-11 23:00:00,38.80934401202566,-35.69698890986991,107.8696232320536,Prophet,Annapolis Valley
2024-11-12 00:00:00,43.08694099685574,-28.10791916682851,112.99810873732056,Prophet,Annapolis Valley
2024-11-12 01:00:00,38.54681349347029,-27.280094685568475,117.24354409952352,Prophet,Annapolis Valley
2024-11-12 02:00:00,25.389407765337243,-34.935033652990285,88.82792883835795,Prophet,Annapolis Valley
2024-11-12 03:00:00,25.04151830660527,-36.95734986530066,90.03352667368912,Prophet,Annapolis Valley
2024-11-12 04:00:00,34.18898465585232,-30.596369082640667,106.62316477485524,Prophet,Annapolis Valley
2024-11-12 05:00:00,48.24366265024357,-30.617024637913097,131.74372191770323,Prophet,Annapolis Valley
2024-11-12 06:00:00,81.3767456803496,-18.32214262596192,186.06339127659632,Prophet,Annapolis Valley
2024-11-12 07:00:00,100.0282137748667,-12.771553827796245,219.04783197618295,Prophet,Annapolis Valley
2024-11-12 08:00:00,93.5152039378486,-17.90656422595417,207.60687980891595,Prophet,Annapolis Valley
2024-11-12 09:00:00,88.32925035609448,-15.404522935722104,199.3853711173156,Prophet,Annapolis Valley
2024-11-12 10:00:00,77.86913622005689,-19.04504014098542,175.714349239291,Prophet,Annapolis Valley
2024-11-12 11:00:00,78.09366748343074,-22.57388504275737,175.92130664702825,Prophet,Annapolis Valley
2024-11-12 12:00:00,83.31331549733626,-16.7436501133446,189.99240962609085,Prophet,Annapolis Valley
2024-11-12 13:00:00,92.02924988816918,-9.25518646161922,206.436951413794,Prophet,Annapolis Valley
2024-11-12 14:00:00,90.9136066999031,-10.092082606409816,200.2689735433605,Prophet,Annapolis Valley
2024-11-12 15:00:00,87.65392312385165,-20.113024917282782,192.52523050171035,Prophet,Annapolis Valley
2024-11-12 16:00:00,82.11792942755865,-11.518060953227447,183.73040466910743,Prophet,Annapolis Valley
2024-11-12 17:00:00,99.81750126324336,-14.054517083397831,221.78404195029933,Prophet,Annapolis Valley
2024-11-12 18:00:00,109.7704853441513,-8.916677445268036,230.48957054179164,Prophet,Annapolis Valley
2024-11-12 19:00:00,108.86526841405922,-9.944876434118902,234.43350433837924,Prophet,Annapolis Valley
2024-11-12 20:00:00,106.3615153531371,-0.8176069353629697,233.40730081906517,Prophet,Annapolis Valley
2024-11-12 21:00:00,80.5518911320734,-14.798204257490417,184.28605239938472,Prophet,Annapolis Valley
2024-11-12 22:00:00,75.20580198040147,-7.719439287357244,168.0738897553644,Prophet,Annapolis Valley
2024-11-12 23:00:00,52.2523354614913,-29.167987893839104,138.31963004217047,Prophet,Annapolis Valley
2024-11-13 00:00:00,49.92082058012923,-25.656538537776942,131.46025819604435,Prophet,Annapolis Valley
2024-11-13 01:00:00,34.39423957635808,-34.430152174716355,100.58442774010156,Prophet,Annapolis Valley
2024-11-13 02:00:00,27.481955115104395,-34.918034312555406,89.2757500877455,Prophet,Annapolis Valley
2024-11-13 03:00:00,21.83365020896077,-42.97609425973575,85.00370242411422,Prophet,Annapolis Valley
2024-11-13 04:00:00,31.000906588695795,-33.058163433553325,98.69650656325496,Prophet,Annapolis Valley
2024-11-13 05:00:00,55.89770853674816,-21.121583216084414,140.27004824495586,Prophet,Annapolis Valley
2024-11-13 06:00:00,83.59698332753773,-16.46148564382076,186.9005635944424,Prophet,Annapolis Valley
2024-11-13 07:00:00,95.42777054149008,-12.140382040918391,208.4218739702396,Prophet,Annapolis Valley
2024-11-13 08:00:00,95.69972764508071,-15.28945378495918,207.4016035876424,Prophet,Annapolis Valley
2024-11-13 09:00:00,92.981028286222,-16.454236808350057,216.34675003929985,Prophet,Annapolis Valley
2024-11-13 10:00:00,83.88848785147215,-19.66979903526377,188.5278479425093,Prophet,Annapolis Valley
2024-11-13 11:00:00,86.35232503275499,-16.989186275207498,187.09913326468305,Prophet,Annapolis Valley
2024-11-13 12:00:00,94.5086133900166,-14.859696943242714,201.7301399629214,Prophet,Annapolis Valley
2024-11-13 13:00:00,93.3667474160344,-10.281360379858215,211.52737235526288,Prophet,Annapolis Valley
2024-11-13 14:00:00,88.40907253540972,-15.77218906572444,195.8207824227597,Prophet,Annapolis Valley
2024-11-13 15:00:00,89.50617428227851,-18.308413161390806,201.93657768152224,Prophet,Annapolis Valley
2024-11-13 16:00:00,88.63625275351858,-17.958286151318934,198.2342709490281,Prophet,Annapolis Valley
2024-11-13 17:00:00,99.17923622316692,-22.29407449055196,217.2662632893604,Prophet,Annapolis Valley
2024-11-13 18:00:00,108.07292870629986,-9.033271684632158,235.4136245063862,Prophet,Annapolis Valley
2024-11-13 19:00:00,117.7880430435922,-1.3457398414716883,250.14035793616307,Prophet,Annapolis Valley
2024-11-13 20:00:00,106.941492579348,-11.704749900258111,220.4113575278161,Prophet,Annapolis Valley
2024-11-13 21:00:00,83.41039837380254,-13.252580606628952,188.02127658955092,Prophet,Annapolis Valley
2024-11-13 22:00:00,67.96501719189999,-20.25751818157018,163.02969909735103,Prophet,Annapolis Valley
2024-11-13 23:00:00,58.93187897163156,-26.712722050087766,147.93923251355645,Prophet,Annapolis Valley
2024-11-14 00:00:00,47.25761825391078,-30.54952922780339,126.0723203734796,Prophet,Annapolis Valley
2024-11-14 01:00:00,39.63478873955086,-31.18937659568218,110.32940941703934,Prophet,Annapolis Valley
2024-11-14 02:00:00,29.110175313474965,-38.78318010471023,93.80857316691085,Prophet,Annapolis Valley
2024-11-14 03:00:00,37.59616252911,-29.213075534603934,109.44194650123003,Prophet,Annapolis Valley
2024-11-14 04:00:00,35.201661579879804,-37.62490026907372,105.4797162153056,Prophet,Annapolis Valley
2024-11-14 05:00:00,57.945555068229126,-18.425769108478057,140.6568258360504,Prophet,Annapolis Valley
2024-11-14 06:00:00,86.49158182319778,-14.890031249168649,189.85272281739609,Prophet,Annapolis Valley
2024-11-14 07:00:00,113.59374715248352,-8.991222621582073,244.3124661128047,Prophet,Annapolis Valley
2024-11-14 08:00:00,100.22527657143448,-12.624093011590576,223.87443825718623,Prophet,Annapolis Valley
2024-11-14 09:00:00,106.0672003362672,-13.313533423108206,230.58763640420491,Prophet,Annapolis Valley
2024-11-14 10:00:00,87.91206417652289,-18.41137731049979,204.6154964125379,Prophet,Annapolis Valley
2024-11-14 11:00:00,98.14694469196608,-8.235730054103776,224.5497271962781,Prophet,Annapolis Valley
2024-11-14 12:00:00,96.9857089691342,-13.777272937464003,209.34228614440104,Prophet,Annapolis Valley
2024-11-14 13:00:00,98.544705412251,-6.619165225115069,217.4548262965507,Prophet,Annapolis Valley
2024-11-14 14:00:00,93.94427069241657,-15.378356153437569,212.66392058386344,Prophet,Annapolis Valley
2024-11-14 15:00:00,94.28254148553708,-11.685533401874125,210.5607532235421,Prophet,Annapolis Valley
2024-11-14 16:00:00,90.18957655225934,-7.776372444289171,198.8947146094696,Prophet,Annapolis Valley
2024-11-14 17:00:00,96.8926774912868,-13.782186439538966,218.98286227750063,Prophet,Annapolis Valley
2024-11-14 18:00:00,117.82203730716206,-9.713971799437456,253.6229373055045,Prophet,Annapolis Valley
2024-11-14 19:00:00,119.80700721503716,-19.531638543481897,254.5843569921137,Prophet,Annapolis Valley
2024-11-14 20:00:00,111.75787895311556,-19.209905789440413,244.34172886296332,Prophet,Annapolis Valley
2024-11-14 21:00:00,84.26099933687127,-17.18341685988617,189.3196897284149,Prophet,Annapolis Valley
2024-11-14 22:00:00,73.11046574687107,-19.124363744483247,167.19641613566185,Prophet,Annapolis Valley
2024-11-14 23:00:00,63.08950956013,-27.00829197887317,153.7363912555549,Prophet,Annapolis Valley
2024-11-15 00:00:00,50.34095971301136,-23.727965921747195,136.4366153014557,Prophet,Annapolis Valley
2024-11-15 01:00:00,40.51670191207892,-35.48438892620322,114.58697945284396,Prophet,Annapolis Valley
2024-11-15 02:00:00,47.04078401230523,-27.88581862017001,127.31393365552084,Prophet,Annapolis Valley
2024-11-15 03:00:00,39.10170079439207,-34.436853567413095,111.19615318635284,Prophet,Annapolis Valley
2024-11-15 04:00:00,53.50073309073351,-26.69427304411092,141.38577429874687,Prophet,Annapolis Valley
2024-11-15 05:00:00,70.24134314115435,-12.946231618084548,165.9142578644407,Prophet,Annapolis Valley
2024-11-15 06:00:00,99.62719624252134,-14.026775708912616,223.24946990607597,Prophet,Annapolis Valley
2024-11-15 07:00:00,104.76351213405913,-12.005614122485214,227.7942987128162,Prophet,Annapolis Valley
2024-11-15 08:00:00,115.43845191163469,-4.260107242675383,253.5609747794925,Prophet,Annapolis Valley
2024-11-15 09:00:00,91.44462560945269,-20.73481595490015,204.61542054006705,Prophet,Annapolis Valley
2024-11-15 10:00:00,109.53150612172556,-10.190428222286627,242.11922853170597,Prophet,Annapolis Valley
2024-11-15 11:00:00,83.9079977946156,-17.92203920929317,191.5734098854334,Prophet,Annapolis Valley
2024-11-15 12:00:00,84.06697698560225,-13.91087135382288,191.9896903608424,Prophet,Annapolis Valley
2024-11-15 13:00:00,87.89427272991634,-15.363197361807158,202.969607790995,Prophet,Annapolis Valley
2024-11-15 14:00:00,84.97116689653878,-15.283561774816167,186.9496262680399,Prophet,Annapolis Valley
2024-11-15 15:00:00,80.58975334041774,-17.742518482490244,188.3527290242154,Prophet,Annapolis Valley
2024-11-15 16:00:00,79.07825913749467,-18.51060724260073,182.72399081690688,Prophet,Annapolis Valley
2024-11-15 17:00:00,98.63920629803384,-18.49317937131477,220.88638678425863,Prophet,Annapolis Valley
2024-11-15 18:00:00,114.5294257285576,-10.931097518623805,246.6075397571102,Prophet,Annapolis Valley
2024-11-15 19:00:00,109.45792803191256,-16.62686728187316,236.9433471810141,Prophet,Annapolis Valley
2024-11-15 20:00:00,101.96831379948684,-9.442798973844331,225.62205676300783,Prophet,Annapolis Valley
2024-11-15 21:00:00,79.24720026865633,-19.106449451379177,178.24226207367474,Prophet,Annapolis Valley
2024-11-15 22:00:00,55.51145224662209,-21.95678364827902,140.31835415505353,Prophet,Annapolis Valley
2024-11-15 23:00:00,43.30382181765761,-32.41927398819815,119.25396292674291,Prophet,Annapolis Valley
2024-11-16 00:00:00,41.51485224947152,-32.23934373282785,117.01102564784004,Prophet,Annapolis Valley
2024-11-16 01:00:00,29.248942171948634,-40.08043851940504,94.77763035799512,Prophet,Annapolis Valley
2024-11-16 02:00:00,25.746950234323613,-40.59265700731296,89.84606483632216,Prophet,Annapolis Valley
2024-11-16 03:00:00,13.23335284183151,-45.90632993909387,77.50026547607305,Prophet,Annapolis Valley
2024-11-16 04:00:00,25.11341592702131,-43.9421952331598,89.78384618162383,Prophet,Annapolis Valley
2024-11-16 05:00:00,41.99162505209801,-32.18236560820308,114.38253434494018,Prophet,Annapolis Valley
2024-11-16 06:00:00,76.71087989873551,-25.23414939932225,184.4676628347568,Prophet,Annapolis Valley
2024-11-16 07:00:00,85.53185410677405,-18.53974725953296,199.70842824098585,Prophet,Annapolis Valley
2024-11-16 08:00:00,85.88633453058671,-12.804695361953296,198.578455581418,Prophet,Annapolis Valley
2024-11-16 09:00:00,80.67090645585016,-17.26178614553243,185.7668949188701,Prophet,Annapolis Valley
2024-11-16 10:00:00,76.28322689144224,-19.23962553399969,177.463964714572,Prophet,Annapolis Valley
2024-11-16 11:00:00,65.17840823783077,-21.01755126295557,159.66257025035077,Prophet,Annapolis Valley
2024-11-16 12:00:00,70.93404474182364,-23.14211421920561,170.3403572909328,Prophet,Annapolis Valley
2024-11-16 13:00:00,68.83703447472463,-19.66108915311918,163.54759217152227,Prophet,Annapolis Valley
2024-11-16 14:00:00,67.9808198248209,-25.45306138211609,161.88301992770087,Prophet,Annapolis Valley
2024-11-16 15:00:00,80.31632641588202,-14.7593242334804,182.44323243441448,Prophet,Annapolis Valley
2024-11-16 16:00:00,65.41665689852498,-20.71128373890443,154.21987509957654,Prophet,Annapolis Valley
2024-11-16 17:00:00,77.25831398003496,-20.39109647819152,179.9249797807037,Prophet,Annapolis Valley
2024-11-16 18:00:00,89.55057828984913,-20.839213190683125,198.34499246289437,Prophet,Annapolis Valley
2024-11-16 19:00:00,102.32041276579776,-8.206387862241371,220.33654757730216,Prophet,Annapolis Valley
2024-11-16 20:00:00,83.43868111384971,-13.740808872412323,189.4025271392644,Prophet,Annapolis Valley
2024-11-16 21:00:00,63.4312259659084,-27.75193575209724,159.90351461159324,Prophet,Annapolis Valley
2024-11-16 22:00:00,42.40703368263174,-36.28041373720692,114.632295831031,Prophet,Annapolis Valley
2024-11-16 23:00:00,37.106395206460185,-33.788890217014874,106.11059387280504,Prophet,Annapolis Valley
2024-11-17 00:00:00,19.41324858006752,-42.112809196751456,82.15933493076453,Prophet,Annapolis Valley
2024-11-17 01:00:00,21.898090783030423,-41.25506725059122,89.92616883392577,Prophet,Annapolis Valley
2024-11-17 02:00:00,17.37329796199841,-40.24613690333632,75.67186053908439,Prophet,Annapolis Valley
2024-11-17 03:00:00,15.659496522168682,-42.630059133821774,77.82768951216076,Prophet,Annapolis Valley
2024-11-17 04:00:00,25.216568867363684,-34.24616067877359,93.39284746545223,Prophet,Annapolis Valley
2024-11-17 05:00:00,31.691202368212387,-34.548642770530705,103.87825677729931,Prophet,Annapolis Valley
2024-11-17 06:00:00,61.09617059807554,-26.350845486328826,154.65176616659835,Prophet,Annapolis Valley
2024-11-17 07:00:00,80.82883721529048,-16.538861420961712,190.96303354828973,Prophet,Annapolis Valley
2024-11-17 08:00:00,87.44965457855594,-12.367166279600848,199.1038164612472,Prophet,Annapolis Valley
2024-11-17 09:00:00,70.7769297567347,-19.36564338454156,173.6550114418962,Prophet,Annapolis Valley
2024-11-17 10:00:00,71.9001279018005,-23.95667177468015,167.7700408988905,Prophet,Annapolis Valley
